settlement_id,transaction_id,settlement_ts,settlement_amount,settlement_status,settlement_batch
S1001080,T1001124,2026-09-10 21:49:39,4182.26,SETTLED,SB20260910PM
S1001081,T1001125,2026-09-10 11:55:42,2024.99,SETTLED,SB20260910AM
S1001082,T1001126,2026-09-10 19:45:41,61469.04,SETTLED,SB20260910PM
S1001083,T1001127,2026-09-10 15:16:26,9503.37,PENDING,SB20260910PM
S1001084,T1001128,2026-09-10 14:42:42,44021.34,SETTLED,SB20260910PM
S1001085,T1001129,2026-09-10 15:51:24,4126.01,SETTLED,SB20260910PM
S1001086,T1001130,2026-09-10 11:30:27,1235.17,SETTLED,SB20260910AM
S1001087,T1001131,2026-09-10 11:15:42,38270.90,SETTLED,SB20260910AM
S1001088,T1001132,2026-09-10 13:09:56,2773.46,SETTLED,SB20260910PM
S1001089,T1001134,2026-09-10 15:45:08,3840.44,SETTLED,SB20260910PM
S1001090,T1001135,2026-09-10 21:20:39,656.11,SETTLED,SB20260910PM
S1001091,T1001136,2026-09-10 21:27:31,3339.32,SETTLED,SB20260910PM
S1001092,T1001137,2026-09-10 18:11:36,2091.77,SETTLED,SB20260910PM
S1001093,T1001138,2026-09-10 19:03:46,2295.73,SETTLED,SB20260910PM
S1001094,T1001139,2026-09-10 11:07:56,1127.07,SETTLED,SB20260910AM
S1001095,T1001140,2026-09-10 22:15:52,2846.88,SETTLED,SB20260910PM
S1001096,T1001141,2026-09-10 13:29:58,443.14,SETTLED,SB20260910PM
S1001097,T1001141,2026-09-10 13:33:58,110.78,SETTLED,SB20260910PM
S1001098,T1001142,2026-09-10 12:44:08,5354.38,FAILED,SB20260910PM
S1001099,T1001143,2026-09-10 09:31:15,3808.08,SETTLED,SB20260910AM
S1001100,T1001144,2026-09-10 12:57:54,4949.35,SETTLED,SB20260910PM
S1001101,T1001145,2026-09-10 11:02:42,11960.34,SETTLED,SB20260910AM
S1001102,T1001146,2026-09-10 21:55:33,1550.30,SETTLED,SB20260910PM
S1001103,T1001147,2026-09-10 11:30:55,1630.22,SETTLED,SB20260910AM
S1001104,T1001147,2026-09-10 11:34:55,407.56,SETTLED,SB20260910AM
S1001105,T1001148,2026-09-10 06:15:22,12206.25,SETTLED,SB20260910AM
S1001106,T1001150,2026-09-10 21:30:45,3219.90,SETTLED,SB20260910PM
S1001107,T1001151,2026-09-10 13:25:59,45025.86,SETTLED,SB20260910PM
S1001108,T1001152,2026-09-10 11:53:15,64895.75,SETTLED,SB20260910AM
S1001109,T1001153,2026-09-10 19:43:11,1153.10,SETTLED,SB20260910PM
S1001110,T1001155,2026-09-10 23:52:15,23674.86,SETTLED,SB20260910PM
S1001111,T1001156,2026-09-10 15:56:45,3741.10,SETTLED,SB20260910PM
S1001112,T1001157,2026-09-10 17:43:35,440.81,SETTLED,SB20260910PM
S1001113,T1001158,2026-09-10 13:40:17,398.47,SETTLED,SB20260910PM
S1001114,T1001159,2026-09-10 19:15:14,1389.98,SETTLED,SB20260910PM
S1001115,T1001159,2026-09-10 19:19:14,347.50,SETTLED,SB20260910PM
S1001116,T1001160,2026-09-10 11:12:33,3158.26,SETTLED,SB20260910AM
S1001117,T1001161,2026-09-10 17:29:06,12242.80,SETTLED,SB20260910PM
S1001118,T1001162,2026-09-10 16:47:46,5486.55,SETTLED,SB20260910PM
S1001119,T1001163,2026-09-10 10:06:51,6423.66,SETTLED,SB20260910AM
S1001120,T1001164,2026-09-10 21:33:43,19619.89,SETTLED,SB20260910PM
S1001121,T1001165,2026-09-10 12:04:42,19092.16,SETTLED,SB20260910PM
S1001122,T1001166,2026-09-10 10:28:12,47306.93,SETTLED,SB20260910AM
S1001123,T1001167,2026-09-10 21:55:19,9051.42,SETTLED,SB20260910PM
S1001124,T1001168,2026-09-10 19:34:39,11920.82,SETTLED,SB20260910PM
S1001125,T1001169,2026-09-10 08:45:23,2063.19,SETTLED,SB20260910AM
S1001126,T1001170,2026-09-10 13:43:41,469.87,SETTLED,SB20260910PM
S1001127,T1001170,2026-09-10 13:47:41,117.47,SETTLED,SB20260910PM
S1001128,T1001171,2026-09-10 21:14:10,11005.06,SETTLED,SB20260910PM
S1001129,T1001172,2026-09-10 20:36:01,2501.90,SETTLED,SB20260910PM
S1001130,T1001173,2026-09-10 20:25:54,23025.04,SETTLED,SB20260910PM
S1001131,T1001174,2026-09-10 09:34:24,3429.67,SETTLED,SB20260910AM
S1001132,T1001176,2026-09-10 12:29:03,4357.31,SETTLED,SB20260910PM
S1001133,T1001176,2026-09-10 12:33:03,1089.33,SETTLED,SB20260910PM
S1001134,T1001177,2026-09-10 10:56:47,5181.11,SETTLED,SB20260910AM
S1001135,T1001179,2026-09-10 13:46:10,8284.71,SETTLED,SB20260910PM
S1001136,T1001180,2026-09-10 13:52:09,1091.80,SETTLED,SB20260910PM
S1001137,T1001180,2026-09-10 13:56:09,272.95,SETTLED,SB20260910PM
S1001138,T1001181,2026-09-10 12:22:13,5592.26,SETTLED,SB20260910PM
S1001139,T1001182,2026-09-10 14:06:11,3381.19,SETTLED,SB20260910PM
S1001140,T1001183,2026-09-10 18:12:19,19559.39,SETTLED,SB20260910PM
S1001141,T1001184,2026-09-10 08:53:16,3470.04,SETTLED,SB20260910AM
S1001142,T1001185,2026-09-10 12:07:07,5995.00,PENDING,SB20260910PM
S1001143,T1001186,2026-09-10 08:47:56,16189.66,SETTLED,SB20260910AM
S1001144,T1001187,2026-09-10 11:07:07,1944.65,SETTLED,SB20260910AM
S1001145,T1001188,2026-09-10 14:00:18,379.14,SETTLED,SB20260910PM
S1001146,T1001188,2026-09-10 14:04:18,94.78,SETTLED,SB20260910PM
S1001147,T1001189,2026-09-10 20:34:03,788.65,SETTLED,SB20260910PM
S1001148,T1001190,2026-09-10 10:40:48,31671.76,SETTLED,SB20260910AM
S1001149,T1001191,2026-09-10 15:00:45,1479.13,SETTLED,SB20260910PM
S1001150,T1001192,2026-09-10 14:30:23,1852.01,SETTLED,SB20260910PM
S1001151,T1001193,2026-09-10 12:01:23,1319.27,SETTLED,SB20260910PM
S1001152,T1001194,2026-09-10 06:14:27,438.67,SETTLED,SB20260910AM
S1001153,T1001194,2026-09-10 06:18:27,109.67,SETTLED,SB20260910AM
S1001154,T1001195,2026-09-10 10:20:56,4422.83,SETTLED,SB20260910AM
S1001155,T1001196,2026-09-10 20:19:46,1877.10,SETTLED,SB20260910PM
S1001156,T1001196,2026-09-10 20:23:46,469.27,SETTLED,SB20260910PM
S1001157,T1001197,2026-09-10 11:52:54,18463.03,SETTLED,SB20260910AM
S1001158,T1001198,2026-09-10 10:30:30,87895.08,SETTLED,SB20260910AM
S1001159,T1001199,2026-09-10 20:35:13,773.74,SETTLED,SB20260910PM
S1001160,T1001200,2026-09-10 11:14:31,304.67,SETTLED,SB20260910AM
S1001161,T1001202,2026-09-10 12:01:43,1829.46,SETTLED,SB20260910PM
S1001162,T1001203,2026-09-10 22:07:39,10610.45,SETTLED,SB20260910PM
S1001163,T1001204,2026-09-10 14:40:18,653.19,SETTLED,SB20260910PM
S1001164,T1001204,2026-09-10 14:44:18,163.30,SETTLED,SB20260910PM
S1001165,T1001205,2026-09-10 20:57:26,14334.09,SETTLED,SB20260910PM
S1001166,T1001206,2026-09-10 14:42:30,21740.10,SETTLED,SB20260910PM
S1001167,T1001207,2026-09-10 15:13:36,15725.50,SETTLED,SB20260910PM
S1001168,T1001208,2026-09-10 19:26:23,1667.66,SETTLED,SB20260910PM
S1001169,T1001209,2026-09-10 08:42:48,4266.96,PENDING,SB20260910AM
S1001170,T1001210,2026-09-10 21:23:15,1541.43,SETTLED,SB20260910PM
S1001171,T1001211,2026-09-10 11:44:07,1577.63,PENDING,SB20260910AM
S1001172,T1001212,2026-09-10 11:08:17,2539.80,SETTLED,SB20260910AM
S1001173,T1001214,2026-09-10 15:56:58,4466.41,SETTLED,SB20260910PM
S1001174,T1001215,2026-09-10 14:59:44,2836.54,SETTLED,SB20260910PM
S1001175,T1001216,2026-09-10 17:41:04,80637.10,SETTLED,SB20260910PM
S1001176,T1001217,2026-09-10 20:39:18,2680.65,SETTLED,SB20260910PM
S1001177,T1001221,2026-09-10 08:13:15,1594.61,SETTLED,SB20260910AM
S1001178,T1001222,2026-09-10 07:34:07,61854.83,SETTLED,SB20260910AM
S1001179,T1001223,2026-09-11 19:35:19,11123.88,SETTLED,SB20260911PM
S1001180,T1001224,2026-09-11 16:54:06,2600.24,SETTLED,SB20260911PM
S1001181,T1001226,2026-09-11 19:54:56,1952.54,SETTLED,SB20260911PM
S1001182,T1001227,2026-09-11 13:10:08,2842.52,SETTLED,SB20260911PM
S1001183,T1001228,2026-09-11 17:21:35,4230.79,SETTLED,SB20260911PM
S1001184,T1001229,2026-09-11 18:11:54,2813.21,SETTLED,SB20260911PM
S1001185,T1001231,2026-09-11 13:52:02,4022.80,SETTLED,SB20260911PM
S1001186,T1001232,2026-09-11 10:54:19,1482.14,SETTLED,SB20260911AM
S1001187,T1001233,2026-09-11 09:53:51,983.08,SETTLED,SB20260911AM
S1001188,T1001234,2026-09-11 11:16:11,17216.17,SETTLED,SB20260911AM
S1001189,T1001236,2026-09-11 11:05:39,49668.51,SETTLED,SB20260911AM
S1001190,T1001237,2026-09-11 08:29:56,2700.20,SETTLED,SB20260911AM
S1001191,T1001239,2026-09-11 11:07:41,12442.71,SETTLED,SB20260911AM
S1001192,T1001240,2026-09-11 19:16:24,19471.01,SETTLED,SB20260911PM
S1001193,T1001241,2026-09-11 21:28:48,2835.65,SETTLED,SB20260911PM
S1001194,T1001242,2026-09-11 15:28:38,52952.74,SETTLED,SB20260911PM
S1001195,T1001243,2026-09-11 18:24:48,2413.96,SETTLED,SB20260911PM
S1001196,T1001244,2026-09-11 16:23:46,11485.76,SETTLED,SB20260911PM
S1001197,T1001245,2026-09-11 10:04:01,16694.29,SETTLED,SB20260911AM
S1001198,T1001246,2026-09-12 00:06:57,368.03,SETTLED,SB20260912AM
S1001199,T1001247,2026-09-11 17:30:21,3801.29,SETTLED,SB20260911PM
S1001200,T1001248,2026-09-11 20:42:54,12594.48,SETTLED,SB20260911PM
S1001201,T1001249,2026-09-11 12:00:46,1709.58,SETTLED,SB20260911PM
S1001202,T1001250,2026-09-11 14:52:10,2412.28,SETTLED,SB20260911PM
S1001203,T1001251,2026-09-11 13:36:15,589.53,SETTLED,SB20260911PM
S1001204,T1001252,2026-09-11 11:08:32,1720.09,SETTLED,SB20260911AM
S1001205,T1001253,2026-09-11 10:48:45,2405.58,SETTLED,SB20260911AM
S1001206,T1001253,2026-09-11 10:52:45,601.40,SETTLED,SB20260911AM
S1001207,T1001254,2026-09-11 20:36:13,10773.97,SETTLED,SB20260911PM
S1001208,T1001255,2026-09-11 14:36:29,1853.59,PENDING,SB20260911PM
S1001209,T1001256,2026-09-11 18:10:41,4896.43,SETTLED,SB20260911PM
S1001210,T1001257,2026-09-11 20:41:56,3701.42,SETTLED,SB20260911PM
S1001211,T1001258,2026-09-11 13:27:39,39698.86,SETTLED,SB20260911PM
S1001212,T1001260,2026-09-11 14:14:19,2339.39,SETTLED,SB20260911PM
S1001213,T1001261,2026-09-11 15:11:41,2046.81,SETTLED,SB20260911PM
S1001214,T1001262,2026-09-11 20:27:29,9116.41,SETTLED,SB20260911PM
S1001215,T1001263,2026-09-11 20:36:08,5507.96,SETTLED,SB20260911PM
S1001216,T1001264,2026-09-11 12:00:10,3328.41,SETTLED,SB20260911PM
S1001217,T1001266,2026-09-11 12:32:19,44989.53,SETTLED,SB20260911PM
S1001218,T1001267,2026-09-11 11:36:24,60823.64,SETTLED,SB20260911AM
S1001219,T1001267,2026-09-11 11:40:24,15205.91,SETTLED,SB20260911AM
S1001220,T1001268,2026-09-11 22:46:10,1964.44,SETTLED,SB20260911PM
S1001221,T1001269,2026-09-11 10:17:55,2572.50,SETTLED,SB20260911AM
S1001222,T1001270,2026-09-11 20:11:01,2570.49,SETTLED,SB20260911PM
S1001223,T1001270,2026-09-11 20:15:01,642.62,SETTLED,SB20260911PM
S1001224,T1001271,2026-09-11 20:23:17,423.51,SETTLED,SB20260911PM
S1001225,T1001272,2026-09-11 21:28:41,10657.30,SETTLED,SB20260911PM
S1001226,T1001273,2026-09-11 16:07:30,15809.74,SETTLED,SB20260911PM
S1001227,T1001274,2026-09-11 10:54:01,1996.31,SETTLED,SB20260911AM
S1001228,T1001275,2026-09-11 22:41:46,1410.59,SETTLED,SB20260911PM
S1001229,T1001277,2026-09-11 15:41:57,13452.38,SETTLED,SB20260911PM
S1001230,T1001278,2026-09-11 18:55:20,1868.63,SETTLED,SB20260911PM
S1001231,T1001279,2026-09-11 14:01:03,2066.98,SETTLED,SB20260911PM
S1001232,T1001280,2026-09-11 17:15:40,183.91,SETTLED,SB20260911PM
S1001233,T1001282,2026-09-11 14:13:14,5222.79,SETTLED,SB20260911PM
S1001234,T1001283,2026-09-11 18:36:23,12507.19,PENDING,SB20260911PM
S1001235,T1001284,2026-09-11 10:02:19,2563.99,SETTLED,SB20260911AM
S1001236,T1001285,2026-09-11 08:35:58,3088.19,SETTLED,SB20260911AM
S1001237,T1001286,2026-09-11 14:03:45,3635.72,SETTLED,SB20260911PM
S1001238,T1001286,2026-09-11 14:07:45,908.93,SETTLED,SB20260911PM
S1001239,T1001288,2026-09-11 20:06:30,224.21,SETTLED,SB20260911PM
S1001240,T1001289,2026-09-11 10:22:40,55958.17,SETTLED,SB20260911AM
S1001241,T1001289,2026-09-11 10:26:40,13989.54,SETTLED,SB20260911AM
S1001242,T1001290,2026-09-11 23:42:10,79670.84,SETTLED,SB20260911PM
S1001243,T1001291,2026-09-11 18:50:02,73885.06,SETTLED,SB20260911PM
S1001244,T1001292,2026-09-11 22:27:58,1071.50,SETTLED,SB20260911PM
S1001245,T1001293,2026-09-11 11:44:38,2494.65,SETTLED,SB20260911AM
S1001246,T1001294,2026-09-11 18:04:37,3162.93,SETTLED,SB20260911PM
S1001247,T1001295,2026-09-11 10:43:31,2114.80,SETTLED,SB20260911AM
S1001248,T1001296,2026-09-11 19:29:28,11767.37,SETTLED,SB20260911PM
S1001249,T1001296,2026-09-11 19:33:28,2941.84,SETTLED,SB20260911PM
S1001250,T1001297,2026-09-11 12:43:10,5152.15,SETTLED,SB20260911PM
S1001251,T1001298,2026-09-11 12:36:01,161.74,SETTLED,SB20260911PM
S1001252,T1001298,2026-09-11 12:40:01,40.44,SETTLED,SB20260911PM
S1001253,T1001299,2026-09-11 13:05:23,2767.28,SETTLED,SB20260911PM
S1001254,T1001300,2026-09-11 10:29:11,2514.58,SETTLED,SB20260911AM
S1001255,T1001301,2026-09-11 11:14:16,1592.60,PENDING,SB20260911AM
S1001256,T1001302,2026-09-11 12:27:05,458.79,SETTLED,SB20260911PM
S1001257,T1001303,2026-09-11 18:59:06,2685.05,SETTLED,SB20260911PM
S1001258,T1001305,2026-09-11 12:39:01,898.19,SETTLED,SB20260911PM
S1001259,T1001310,2026-09-11 17:56:18,13022.39,SETTLED,SB20260911PM
S1001260,T1001313,2026-09-11 07:52:28,1531.31,SETTLED,SB20260911AM
S1001261,T1001314,2026-09-11 14:45:54,12211.02,SETTLED,SB20260911PM
S1001262,T1001316,2026-09-11 11:26:38,782.32,SETTLED,SB20260911AM
S1001263,T1001317,2026-09-11 12:59:32,1128.39,SETTLED,SB20260911PM
S1001264,T1001318,2026-09-11 14:34:40,3950.56,SETTLED,SB20260911PM
S1001265,T1001319,2026-09-11 22:58:25,1815.96,SETTLED,SB20260911PM
S1001266,T1001321,2026-09-11 18:51:04,2275.09,SETTLED,SB20260911PM
S1001267,T1001322,2026-09-11 21:48:09,3225.77,SETTLED,SB20260911PM
S1001268,T1001323,2026-09-11 21:01:34,3919.65,SETTLED,SB20260911PM
S1001269,T1001324,2026-09-11 18:23:25,76420.49,SETTLED,SB20260911PM
S1001270,T1001325,2026-09-11 13:43:30,1027.58,SETTLED,SB20260911PM
S1001271,T1001325,2026-09-11 13:47:30,256.90,SETTLED,SB20260911PM
S1001272,T1001326,2026-09-11 18:50:47,51727.45,SETTLED,SB20260911PM
S1001273,T1001327,2026-09-11 14:58:23,758.60,SETTLED,SB20260911PM
S1001274,T1001328,2026-09-11 19:47:10,2554.88,SETTLED,SB20260911PM
S1001275,T1001329,2026-09-11 18:45:19,33157.86,SETTLED,SB20260911PM
S1001276,T1001330,2026-09-11 13:59:50,2665.53,SETTLED,SB20260911PM
S1001277,T1001331,2026-09-11 17:48:24,1149.07,SETTLED,SB20260911PM
S1001278,T1001332,2026-09-11 08:51:34,1044.91,SETTLED,SB20260911AM
S1001279,T1001334,2026-09-11 09:38:51,1510.78,SETTLED,SB20260911AM
S1001280,T1001335,2026-09-11 20:37:48,3916.41,SETTLED,SB20260911PM
S1001281,T1001336,2026-09-11 15:13:04,20873.86,SETTLED,SB20260911PM
S1001282,T1001337,2026-09-11 21:22:33,1427.56,SETTLED,SB20260911PM
S1001283,T1001338,2026-09-12 10:49:15,35338.05,PENDING,SB20260912AM
S1001284,T1001339,2026-09-12 14:24:23,34352.42,SETTLED,SB20260912PM
S1001285,T1001340,2026-09-12 12:40:52,1416.37,SETTLED,SB20260912PM
S1001286,T1001341,2026-09-12 08:32:32,11196.16,SETTLED,SB20260912AM
S1001287,T1001342,2026-09-12 10:04:04,2560.73,SETTLED,SB20260912AM
S1001288,T1001343,2026-09-12 11:43:31,853.26,SETTLED,SB20260912AM
S1001289,T1001344,2026-09-12 08:00:13,1844.32,SETTLED,SB20260912AM
S1001290,T1001345,2026-09-12 18:26:12,1856.08,SETTLED,SB20260912PM
S1001291,T1001346,2026-09-12 10:38:32,1896.00,SETTLED,SB20260912AM
S1001292,T1001347,2026-09-12 17:39:43,10550.88,SETTLED,SB20260912PM
S1001293,T1001348,2026-09-12 08:11:55,1821.85,SETTLED,SB20260912AM
S1001294,T1001349,2026-09-12 20:20:47,943.51,SETTLED,SB20260912PM
S1001295,T1001350,2026-09-12 17:38:03,2455.29,SETTLED,SB20260912PM
S1001296,T1001351,2026-09-12 20:16:19,1516.80,SETTLED,SB20260912PM
S1001297,T1001352,2026-09-12 21:12:19,6654.07,SETTLED,SB20260912PM
S1001298,T1001353,2026-09-12 15:42:00,953.79,SETTLED,SB20260912PM
S1001299,T1001354,2026-09-12 16:37:17,56705.84,SETTLED,SB20260912PM
S1001300,T1001355,2026-09-12 20:01:55,4396.44,SETTLED,SB20260912PM
S1001301,T1001356,2026-09-12 12:44:43,3109.53,SETTLED,SB20260912PM
S1001302,T1001357,2026-09-12 13:11:17,8434.56,SETTLED,SB20260912PM
S1001303,T1001357,2026-09-12 13:15:17,2108.64,SETTLED,SB20260912PM
S1001304,T1001358,2026-09-12 16:17:27,57207.94,SETTLED,SB20260912PM
S1001305,T1001359,2026-09-12 16:43:58,12375.74,SETTLED,SB20260912PM
S1001306,T1001360,2026-09-12 11:50:30,3784.95,SETTLED,SB20260912AM
S1001307,T1001361,2026-09-12 11:02:30,977.89,SETTLED,SB20260912AM
S1001308,T1001362,2026-09-12 10:16:19,19429.05,SETTLED,SB20260912AM
S1001309,T1001363,2026-09-12 11:16:29,880.32,SETTLED,SB20260912AM
S1001310,T1001364,2026-09-12 15:16:38,1625.21,SETTLED,SB20260912PM
S1001311,T1001365,2026-09-12 18:16:28,663.88,SETTLED,SB20260912PM
S1001312,T1001366,2026-09-12 22:05:13,412.19,SETTLED,SB20260912PM
S1001313,T1001366,2026-09-12 22:09:13,103.05,SETTLED,SB20260912PM
S1001314,T1001367,2026-09-12 23:04:59,51606.41,SETTLED,SB20260912PM
S1001315,T1001368,2026-09-12 08:52:06,1301.58,SETTLED,SB20260912AM
S1001316,T1001369,2026-09-12 16:32:48,2462.90,SETTLED,SB20260912PM
S1001317,T1001370,2026-09-12 22:11:39,3878.10,SETTLED,SB20260912PM
S1001318,T1001371,2026-09-12 18:24:54,159.29,SETTLED,SB20260912PM
S1001319,T1001373,2026-09-12 15:26:54,2601.52,SETTLED,SB20260912PM
S1001320,T1001375,2026-09-12 14:18:00,12929.87,SETTLED,SB20260912PM
S1001321,T1001376,2026-09-12 10:18:13,1540.24,SETTLED,SB20260912AM
S1001322,T1001377,2026-09-12 11:14:13,10286.49,SETTLED,SB20260912AM
S1001323,T1001378,2026-09-12 19:02:42,937.30,SETTLED,SB20260912PM
S1001324,T1001379,2026-09-12 20:54:23,3949.76,SETTLED,SB20260912PM
S1001325,T1001380,2026-09-12 15:23:20,8683.14,SETTLED,SB20260912PM
S1001326,T1001381,2026-09-12 20:43:12,1617.81,SETTLED,SB20260912PM
S1001327,T1001381,2026-09-12 20:47:12,404.45,SETTLED,SB20260912PM
S1001328,T1001382,2026-09-12 17:12:24,2384.64,SETTLED,SB20260912PM
S1001329,T1001385,2026-09-12 08:45:39,3865.92,SETTLED,SB20260912AM
S1001330,T1001387,2026-09-12 21:22:48,3635.85,SETTLED,SB20260912PM
S1001331,T1001389,2026-09-12 08:58:40,3479.85,SETTLED,SB20260912AM
S1001332,T1001390,2026-09-12 14:05:58,3807.94,SETTLED,SB20260912PM
S1001333,T1001391,2026-09-12 12:52:06,18959.53,SETTLED,SB20260912PM
S1001334,T1001392,2026-09-12 12:34:22,78493.34,SETTLED,SB20260912PM
S1001335,T1001393,2026-09-12 19:22:28,9209.49,SETTLED,SB20260912PM
S1001336,T1001394,2026-09-12 11:48:00,16527.13,PENDING,SB20260912AM
S1001337,T1001395,2026-09-12 14:07:09,1644.14,SETTLED,SB20260912PM
S1001338,T1001395,2026-09-12 14:11:09,411.04,SETTLED,SB20260912PM
S1001339,T1001396,2026-09-12 18:58:09,83569.24,SETTLED,SB20260912PM
S1001340,T1001397,2026-09-12 13:32:55,3782.32,SETTLED,SB20260912PM
S1001341,T1001398,2026-09-12 18:01:44,1764.82,SETTLED,SB20260912PM
S1001342,T1001399,2026-09-12 22:34:01,12852.43,SETTLED,SB20260912PM
S1001343,T1001401,2026-09-12 11:44:52,3368.49,SETTLED,SB20260912AM
S1001344,T1001402,2026-09-12 13:47:34,20870.24,SETTLED,SB20260912PM
S1001345,T1001403,2026-09-12 21:46:41,10833.91,FAILED,SB20260912PM
S1001346,T1001404,2026-09-12 10:24:26,623.26,SETTLED,SB20260912AM
S1001347,T1001405,2026-09-12 12:47:56,9754.03,SETTLED,SB20260912PM
S1001348,T1001406,2026-09-12 17:34:36,19577.59,SETTLED,SB20260912PM
S1001349,T1001407,2026-09-12 14:46:30,3914.47,SETTLED,SB20260912PM
S1001350,T1001408,2026-09-12 21:27:40,1722.49,PENDING,SB20260912PM
S1001351,T1001409,2026-09-12 23:29:38,6772.00,PENDING,SB20260912PM
S1001352,T1001410,2026-09-12 15:10:14,6660.60,PENDING,SB20260912PM
S1001353,T1001411,2026-09-12 19:33:19,11121.14,SETTLED,SB20260912PM
S1001354,T1001411,2026-09-12 19:37:19,2780.29,SETTLED,SB20260912PM
S1001355,T1001413,2026-09-12 20:03:06,54138.99,SETTLED,SB20260912PM
S1001356,T1001414,2026-09-12 13:33:42,87018.01,SETTLED,SB20260912PM
S1001357,T1001415,2026-09-12 17:10:30,31522.70,SETTLED,SB20260912PM
S1001358,T1001416,2026-09-12 12:03:51,3474.22,SETTLED,SB20260912PM
S1001359,T1001417,2026-09-12 15:24:52,18287.45,SETTLED,SB20260912PM
S1001360,T1001418,2026-09-12 15:44:04,2462.83,SETTLED,SB20260912PM
S1001361,T1001420,2026-09-12 17:07:05,5507.52,SETTLED,SB20260912PM
S1001362,T1001421,2026-09-12 11:23:32,4438.63,SETTLED,SB20260912AM
S1001363,T1001422,2026-09-12 06:14:26,19370.04,SETTLED,SB20260912AM
S1001364,T1001424,2026-09-12 20:44:55,11027.58,SETTLED,SB20260912PM
S1001365,T1001425,2026-09-12 21:16:05,12053.17,SETTLED,SB20260912PM
S1001366,T1001427,2026-09-12 18:15:20,37273.50,SETTLED,SB20260912PM
S1001367,T1001427,2026-09-12 18:19:20,9318.37,SETTLED,SB20260912PM
S1001368,T1001428,2026-09-12 12:04:47,3842.94,SETTLED,SB20260912PM
S1001369,T1001428,2026-09-12 12:08:47,960.73,SETTLED,SB20260912PM
S1001370,T1001430,2026-09-12 21:55:43,48225.46,SETTLED,SB20260912PM
S1001371,T1001431,2026-09-12 10:50:07,667.55,SETTLED,SB20260912AM
S1001372,T1001432,2026-09-12 14:55:04,1545.88,SETTLED,SB20260912PM
S1001373,T1001433,2026-09-12 19:24:03,2072.80,SETTLED,SB20260912PM
S1001374,T1001433,2026-09-12 19:28:03,518.20,SETTLED,SB20260912PM
S1001375,T1001434,2026-09-12 09:28:16,2268.53,SETTLED,SB20260912AM
S1001376,T1001435,2026-09-12 10:31:46,13690.60,SETTLED,SB20260912AM
S1001377,T1001436,2026-09-12 20:35:20,268.34,SETTLED,SB20260912PM
S1001378,T1001437,2026-09-12 10:04:40,59881.93,SETTLED,SB20260912AM
S1001379,T1001438,2026-09-12 13:44:10,405.16,SETTLED,SB20260912PM
S1001380,T1001439,2026-09-12 17:41:29,1547.70,SETTLED,SB20260912PM
S1001381,T1001440,2026-09-12 14:31:27,1893.19,SETTLED,SB20260912PM
S1001382,T1001441,2026-09-12 14:11:48,11372.62,SETTLED,SB20260912PM
S1001383,T1001442,2026-09-12 17:17:48,8390.24,SETTLED,SB20260912PM
S1001384,T1001443,2026-09-12 19:13:01,7617.91,SETTLED,SB20260912PM
S1001385,T1001444,2026-09-12 20:35:55,30575.05,SETTLED,SB20260912PM
S1001386,T1001445,2026-09-12 10:16:40,350.10,SETTLED,SB20260912AM
S1001387,T1001447,2026-09-12 10:08:12,3564.29,SETTLED,SB20260912AM
S1001388,T1001448,2026-09-12 13:45:47,2907.72,SETTLED,SB20260912PM
S1001389,T1001449,2026-09-12 18:07:18,34861.34,SETTLED,SB20260912PM
S1001390,T1001450,2026-09-12 13:30:12,2250.65,SETTLED,SB20260912PM
S1001391,T1001450,2026-09-12 13:34:12,562.66,SETTLED,SB20260912PM
S1001392,T1001451,2026-09-12 11:20:52,1365.89,SETTLED,SB20260912AM
S1001393,T1001452,2026-09-12 08:39:33,884.73,SETTLED,SB20260912AM
S1001394,T1001454,2026-09-12 20:52:15,53632.00,SETTLED,SB20260912PM
S1001395,T1001455,2026-09-12 07:22:30,13690.46,SETTLED,SB20260912AM
S1001396,T1001455,2026-09-12 07:26:30,3422.61,SETTLED,SB20260912AM
S1001397,T1001456,2026-09-13 01:33:31,9858.45,PENDING,SB20260913AM
S1001398,T1001457,2026-09-12 10:05:21,4906.69,SETTLED,SB20260912AM
S1001399,T1001458,2026-09-12 14:09:51,14047.77,SETTLED,SB20260912PM
S1001400,T1001459,2026-09-12 08:20:53,943.10,SETTLED,SB20260912AM
S1001401,T1001460,2026-09-12 09:51:30,5415.86,SETTLED,SB20260912AM
S1001402,T1001461,2026-09-12 20:21:44,2400.59,SETTLED,SB20260912PM
S1001403,T1001462,2026-09-12 10:13:57,2558.81,SETTLED,SB20260912AM
S1001404,T1001462,2026-09-12 10:17:57,639.70,SETTLED,SB20260912AM
S1001405,T1001463,2026-09-12 16:17:26,67077.62,SETTLED,SB20260912PM
S1001406,T1001464,2026-09-12 13:10:33,11971.97,SETTLED,SB20260912PM
