transaction_id,merchant_id,customer_id,transaction_ts,amount,currency,status,payment_channel
T1001209,M108,C00566,2026-09-10 06:01:48,4266.96,INR,SUCCESS,ONLINE
T1001210,M120,C00888,2026-09-10 21:03:15,1541.43,INR,SUCCESS,POS
T1001211,M104,C02470,2026-09-10 11:38:07,1577.63,INR,SUCCESS,POS
T1001212,M113,C01974,2026-09-10 11:00:17,2539.80,INR,SUCCESS,ONLINE
T1001213,M102,C02232,2026-09-10 11:37:39,1940.28,INR,FAILED,POS
T1001214,M104,C02010,2026-09-10 15:03:58,4466.41,INR,SUCCESS,QR
T1001215,M122,C02148,2026-09-10 14:38:44,2836.54,INR,SUCCESS,QR
T1001216,M101,C01989,2026-09-10 17:25:04,80637.10,INR,SUCCESS,POS
T1001217,M104,C00237,2026-09-10 19:39:18,2680.65,INR,SUCCESS,POS
T1001218,M113,C02482,2026-09-10 09:21:43,1611.98,INR,FAILED,ONLINE
T1001219,M104,C00184,2026-09-10 14:27:42,2779.91,INR,FAILED,QR
T1001220,M109,C02293,2026-09-10 11:36:11,20502.94,INR,REVERSED,POS
T1001221,M113,C01294,2026-09-10 08:08:15,1594.61,INR,SUCCESS,POS
T1001222,M112,C00398,2026-09-10 07:20:07,61854.83,INR,SUCCESS,ONLINE
T1001223,M114,C01440,2026-09-11 19:25:19,11123.88,INR,SUCCESS,POS
T1001224,M111,C02242,2026-09-11 16:45:06,2600.24,INR,SUCCESS,POS
T1001225,M117,C02068,2026-09-11 11:24:12,5911.70,INR,REVERSED,POS
T1001226,M104,C00687,2026-09-11 19:03:56,1952.54,INR,SUCCESS,QR
T1001227,M104,C02502,2026-09-11 12:51:08,2842.52,INR,SUCCESS,POS
T1001228,M103,C02896,2026-09-11 17:12:35,4230.79,INR,SUCCESS,ONLINE
T1001229,M111,C00904,2026-09-11 18:04:54,2813.21,INR,SUCCESS,ONLINE
T1001230,M108,C02780,2026-09-11 20:54:02,1806.75,INR,FAILED,QR
T1001231,M104,C02039,2026-09-11 13:39:02,4022.80,INR,SUCCESS,ONLINE
T1001232,M123,C02638,2026-09-11 10:47:19,1482.14,INR,SUCCESS,QR
T1001233,M123,C01469,2026-09-11 09:29:51,983.08,INR,SUCCESS,POS
T1001234,M117,C01475,2026-09-11 11:04:11,17216.17,INR,SUCCESS,ONLINE
T1001235,M122,C00698,2026-09-11 10:30:53,2710.30,INR,SUCCESS,POS
T1001236,M101,C00789,2026-09-11 10:42:39,49668.51,INR,SUCCESS,ONLINE
T1001237,M124,C02967,2026-09-11 08:05:56,2700.20,INR,SUCCESS,ONLINE
T1001238,M106,C00957,2026-09-11 19:20:48,1399.94,INR,FAILED,QR
T1001239,M108,C01930,2026-09-11 10:19:41,12442.71,INR,SUCCESS,QR
T1001240,M108,C00104,2026-09-11 18:54:24,19471.01,INR,SUCCESS,POS
T1001241,M100,C00816,2026-09-11 21:06:48,2835.65,INR,SUCCESS,POS
T1001242,M109,C02332,2026-09-11 15:09:38,52952.74,INR,SUCCESS,POS
T1001243,M102,C02342,2026-09-11 18:01:48,2413.96,INR,SUCCESS,QR
T1001244,M119,C00946,2026-09-11 15:59:46,11485.76,INR,SUCCESS,ONLINE
T1001245,M117,C01213,2026-09-11 09:57:01,16694.29,INR,SUCCESS,QR
T1001246,M104,C00828,2026-09-11 21:19:57,368.03,INR,SUCCESS,POS
T1001247,M111,C01841,2026-09-11 17:06:21,3801.29,INR,SUCCESS,ONLINE
T1001248,M114,C01655,2026-09-11 20:29:54,12594.48,INR,SUCCESS,QR
T1001249,M111,C02340,2026-09-11 11:55:46,1709.58,INR,SUCCESS,QR
T1001250,M113,C01126,2026-09-11 14:30:10,2412.28,INR,SUCCESS,QR
T1001251,M113,C02341,2026-09-11 13:14:15,589.53,INR,SUCCESS,ONLINE
T1001252,M116,C00503,2026-09-11 11:00:32,1720.09,INR,SUCCESS,POS
T1001253,M117,C02523,2026-09-11 08:44:45,3006.98,INR,SUCCESS,POS
T1001254,M114,C02960,2026-09-11 20:12:13,10773.97,INR,SUCCESS,POS
T1001255,M108,C02152,2026-09-11 12:48:29,1853.59,INR,SUCCESS,POS
T1001256,M104,C02929,2026-09-11 17:52:41,4896.43,INR,SUCCESS,POS
T1001257,M103,C02071,2026-09-11 20:18:56,3701.42,INR,SUCCESS,QR
T1001258,M101,C01541,2026-09-11 13:13:39,39698.86,INR,SUCCESS,ONLINE
T1001259,M120,C02348,2026-09-11 18:43:32,2293.68,INR,FAILED,ONLINE
T1001260,M111,C01936,2026-09-11 14:00:19,2339.39,INR,SUCCESS,QR
T1001261,M120,C02417,2026-09-11 15:06:41,2046.81,INR,SUCCESS,POS
T1001262,M108,C02543,2026-09-11 18:01:29,9116.41,INR,SUCCESS,POS
T1001263,M115,C01964,2026-09-11 20:21:08,5507.96,INR,SUCCESS,POS
T1001264,M104,C00912,2026-09-11 11:40:10,3328.41,INR,SUCCESS,POS
T1001265,M104,C00992,2026-09-11 19:35:43,1964.39,INR,REVERSED,ONLINE
T1001266,M101,C01806,2026-09-11 12:18:19,44989.53,INR,SUCCESS,POS
T1001267,M121,C01625,2026-09-11 08:44:24,76029.55,INR,SUCCESS,ONLINE
T1001268,M113,C01189,2026-09-11 22:22:10,1964.44,INR,SUCCESS,QR
T1001269,M105,C02111,2026-09-11 10:08:55,2572.50,INR,SUCCESS,ONLINE
T1001270,M116,C02446,2026-09-11 20:04:01,3213.11,INR,SUCCESS,ONLINE
T1001271,M122,C01315,2026-09-11 20:02:17,423.51,INR,SUCCESS,ONLINE
T1001272,M107,C01691,2026-09-11 21:10:41,10657.30,INR,SUCCESS,QR
T1001273,M110,C00355,2026-09-11 13:16:30,15809.74,INR,SUCCESS,ONLINE
T1001274,M111,C02047,2026-09-11 10:41:01,1996.31,INR,SUCCESS,POS
T1001275,M122,C00340,2026-09-11 22:38:46,1410.59,INR,SUCCESS,ONLINE
T1001276,M108,C02003,2026-09-11 20:12:16,19808.75,INR,SUCCESS,POS
T1001277,M110,C00703,2026-09-11 13:00:57,13452.38,INR,SUCCESS,POS
T1001278,M111,C00606,2026-09-11 18:36:20,1868.63,INR,SUCCESS,ONLINE
T1001279,M104,C01436,2026-09-11 13:53:03,2066.98,INR,SUCCESS,QR
T1001280,M113,C02495,2026-09-11 17:03:40,183.91,INR,SUCCESS,QR
T1001281,M117,C01929,2026-09-11 19:59:27,13972.15,INR,FAILED,QR
T1001282,M114,C02659,2026-09-11 13:48:14,5222.79,INR,SUCCESS,ONLINE
T1001283,M117,C01852,2026-09-11 18:28:23,12507.19,INR,SUCCESS,POS
T1001284,M102,C00107,2026-09-11 09:57:19,2563.99,INR,SUCCESS,ONLINE
T1001285,M120,C01950,2026-09-11 08:28:58,3088.19,INR,SUCCESS,POS
T1001286,M105,C01051,2026-09-11 13:52:45,4544.65,INR,SUCCESS,QR
T1001287,M117,C01330,2026-09-11 11:30:56,17171.88,INR,REVERSED,ONLINE
T1001288,M122,C00810,2026-09-11 20:03:30,224.21,INR,SUCCESS,POS
T1001289,M112,C02766,2026-09-11 10:00:40,69947.71,INR,SUCCESS,POS
T1001290,M101,C01055,2026-09-11 23:20:10,79670.84,INR,SUCCESS,POS
T1001291,M110,C02998,2026-09-11 16:37:02,73885.06,INR,SUCCESS,POS
T1001292,M104,C02976,2026-09-11 20:52:58,1071.50,INR,SUCCESS,ONLINE
T1001293,M122,C02309,2026-09-11 11:36:38,2494.65,INR,SUCCESS,POS
T1001294,M104,C01883,2026-09-11 17:43:37,3162.93,INR,SUCCESS,POS
T1001295,M113,C01792,2026-09-11 10:20:31,2114.80,INR,SUCCESS,ONLINE
T1001296,M101,C01490,2026-09-11 19:16:28,14709.21,INR,SUCCESS,POS
T1001297,M124,C02597,2026-09-11 12:22:10,5152.15,INR,SUCCESS,QR
T1001298,M120,C01342,2026-09-11 12:25:01,202.18,INR,SUCCESS,QR
T1001299,M113,C02500,2026-09-11 12:50:23,2767.28,INR,SUCCESS,ONLINE
T1001300,M107,C01584,2026-09-11 10:19:11,2514.58,INR,SUCCESS,ONLINE
T1001301,M123,C02548,2026-09-11 10:49:16,1592.60,INR,SUCCESS,QR
T1001302,M104,C00309,2026-09-11 10:46:05,458.79,INR,SUCCESS,POS
T1001303,M116,C02590,2026-09-11 18:35:06,2685.05,INR,SUCCESS,POS
T1001304,M113,C02086,2026-09-11 10:32:02,1721.92,INR,FAILED,ONLINE
T1001305,M102,C01763,2026-09-11 12:33:01,898.19,INR,SUCCESS,QR
T1001306,M104,C02023,2026-09-11 13:19:54,4557.88,INR,SUCCESS,POS
T1001307,M106,C00958,2026-09-11 20:23:43,2271.02,INR,SUCCESS,POS
T1001308,M111,C01694,2026-09-11 11:21:10,431.77,INR,FAILED,ONLINE
T1001309,M110,C00586,2026-09-11 13:30:23,60061.22,INR,FAILED,POS
T1001310,M103,C02314,2026-09-11 17:53:18,13022.39,INR,SUCCESS,QR
T1001311,M108,C00450,2026-09-11 13:30:04,13179.64,INR,FAILED,ONLINE
T1001312,M103,C00144,2026-09-11 13:34:06,927.42,INR,FAILED,ONLINE
T1001313,M102,C00987,2026-09-11 07:28:28,1531.31,INR,SUCCESS,QR
T1001314,M117,C00515,2026-09-11 12:26:54,12211.02,INR,SUCCESS,POS
T1001315,M115,C00042,2026-09-11 17:37:01,302.77,INR,FAILED,POS
T1001316,M100,C00714,2026-09-11 11:16:38,782.32,INR,SUCCESS,ONLINE
T1001317,M113,C02703,2026-09-11 12:35:32,1880.65,INR,SUCCESS,QR
T1001318,M104,C01449,2026-09-11 12:25:40,3950.56,INR,SUCCESS,ONLINE
T1001319,M113,C00177,2026-09-11 22:37:25,1815.96,INR,SUCCESS,QR
T1001320,M104,C02642,2026-09-11 13:42:02,4154.75,INR,SUCCESS,POS
T1001321,M111,C01639,2026-09-11 18:39:04,3791.81,INR,SUCCESS,QR
T1001322,M117,C02559,2026-09-11 21:32:09,3225.77,INR,SUCCESS,ONLINE
T1001323,M111,C00979,2026-09-11 20:40:34,3919.65,INR,SUCCESS,ONLINE
T1001324,M112,C00008,2026-09-11 18:07:25,76420.49,INR,SUCCESS,POS
T1001325,M102,C01731,2026-09-11 13:26:30,1284.48,INR,SUCCESS,POS
T1001326,M109,C02521,2026-09-11 18:27:47,51727.45,INR,SUCCESS,POS
T1001327,M113,C01733,2026-09-11 14:37:23,758.60,INR,SUCCESS,POS
T1001328,M102,C02900,2026-09-11 19:38:10,2554.88,INR,SUCCESS,ONLINE
T1001329,M121,C02727,2026-09-11 16:00:19,33157.86,INR,SUCCESS,QR
T1001330,M111,C02246,2026-09-11 13:49:50,2665.53,INR,SUCCESS,POS
T1001331,M102,C01221,2026-09-11 17:29:24,1149.07,INR,SUCCESS,ONLINE
T1001332,M100,C02944,2026-09-11 08:38:34,1044.91,INR,SUCCESS,ONLINE
T1001333,M100,C02290,2026-09-11 09:10:54,2756.58,INR,REVERSED,ONLINE
T1001334,M100,C01678,2026-09-11 09:31:51,1510.78,INR,SUCCESS,ONLINE
T1001335,M100,C02468,2026-09-11 20:27:48,3916.41,INR,SUCCESS,POS
T1001336,M110,C00873,2026-09-11 14:05:04,20873.86,INR,SUCCESS,POS
T1001337,M108,C02608,2026-09-11 19:23:33,1427.56,INR,SUCCESS,ONLINE
T1001338,M101,C02849,2026-09-12 10:35:15,35338.05,INR,SUCCESS,ONLINE
T1001339,M119,C01181,2026-09-12 14:01:23,34352.42,INR,SUCCESS,POS
T1001340,M122,C01043,2026-09-12 12:37:52,1416.37,INR,SUCCESS,ONLINE
T1001341,M118,C01818,2026-09-12 08:12:32,11196.16,INR,SUCCESS,ONLINE
T1001342,M100,C01051,2026-09-12 10:00:04,2560.73,INR,SUCCESS,POS
T1001343,M122,C00235,2026-09-12 11:38:31,853.26,INR,SUCCESS,QR
T1001344,M111,C01301,2026-09-12 07:36:13,3073.86,INR,SUCCESS,ONLINE
T1001345,M115,C00258,2026-09-12 18:13:12,1856.08,INR,SUCCESS,ONLINE
T1001346,M100,C00475,2026-09-12 10:30:32,1896.00,INR,SUCCESS,POS
T1001347,M114,C01376,2026-09-12 17:34:43,10550.88,INR,SUCCESS,QR
T1001348,M113,C02357,2026-09-12 08:04:55,1821.85,INR,SUCCESS,QR
T1001349,M106,C01356,2026-09-12 20:06:47,943.51,INR,SUCCESS,ONLINE
T1001350,M113,C00556,2026-09-12 17:35:03,2455.29,INR,SUCCESS,POS
T1001351,M102,C00305,2026-09-12 20:09:19,1516.80,INR,SUCCESS,POS
T1001352,M117,C02107,2026-09-12 20:16:19,6654.07,INR,SUCCESS,POS
T1001353,M113,C00022,2026-09-12 15:23:00,953.79,INR,SUCCESS,QR
T1001354,M121,C00695,2026-09-12 14:20:17,56705.84,INR,SUCCESS,QR
T1001355,M105,C02777,2026-09-12 19:54:55,4396.44,INR,SUCCESS,QR
T1001356,M120,C01224,2026-09-12 12:23:43,3109.53,INR,SUCCESS,ONLINE
T1001357,M124,C00499,2026-09-12 12:51:17,10543.20,INR,SUCCESS,ONLINE
T1001358,M110,C00789,2026-09-12 13:40:27,57207.94,INR,SUCCESS,ONLINE
T1001359,M110,C02733,2026-09-12 15:13:58,12375.74,INR,SUCCESS,ONLINE
T1001360,M104,C02752,2026-09-12 11:43:30,3784.95,INR,SUCCESS,ONLINE
T1001361,M122,C00254,2026-09-12 10:41:30,977.89,INR,SUCCESS,ONLINE
T1001362,M108,C00416,2026-09-12 09:33:19,19429.05,INR,SUCCESS,QR
T1001363,M113,C01108,2026-09-12 10:53:29,880.32,INR,SUCCESS,ONLINE
T1001364,M105,C01408,2026-09-12 15:09:38,1625.21,INR,SUCCESS,POS
T1001365,M120,C00685,2026-09-12 17:58:28,663.88,INR,SUCCESS,ONLINE
T1001366,M102,C00673,2026-09-12 21:56:13,515.24,INR,SUCCESS,ONLINE
T1001367,M110,C02784,2026-09-12 21:54:59,51606.41,INR,SUCCESS,QR
T1001368,M106,C00562,2026-09-12 08:31:06,2169.30,INR,SUCCESS,POS
T1001369,M102,C00028,2026-09-12 16:16:48,2462.90,INR,SUCCESS,POS
T1001370,M100,C00294,2026-09-12 22:02:39,3878.10,INR,SUCCESS,POS
T1001371,M113,C02811,2026-09-12 18:16:54,159.29,INR,SUCCESS,QR
T1001372,M108,C01850,2026-09-12 15:50:17,480.53,INR,SUCCESS,QR
T1001373,M100,C01785,2026-09-12 15:14:54,2601.52,INR,SUCCESS,POS
T1001374,M116,C02371,2026-09-12 14:12:26,2128.60,INR,REVERSED,POS
T1001375,M117,C00331,2026-09-12 14:04:00,12929.87,INR,SUCCESS,ONLINE
T1001376,M122,C02291,2026-09-12 09:56:13,1540.24,INR,SUCCESS,POS
T1001377,M107,C01575,2026-09-12 11:06:13,10286.49,INR,SUCCESS,QR
T1001378,M116,C00250,2026-09-12 18:55:42,937.30,INR,SUCCESS,POS
T1001379,M115,C00549,2026-09-12 20:32:23,3949.76,INR,SUCCESS,POS
T1001380,M117,C00963,2026-09-12 14:59:20,8683.14,INR,SUCCESS,QR
T1001381,M102,C00528,2026-09-12 20:40:12,2022.26,INR,SUCCESS,ONLINE
T1001382,M100,C02628,2026-09-12 16:53:24,2384.64,INR,SUCCESS,QR
T1001383,M111,C00641,2026-09-12 12:05:52,480.78,INR,FAILED,ONLINE
T1001384,M102,C01075,2026-09-12 20:23:02,946.71,INR,FAILED,POS
T1001385,M111,C01109,2026-09-12 08:36:39,3865.92,INR,SUCCESS,QR
T1001386,M117,C02091,2026-09-12 20:17:27,11431.44,INR,SUCCESS,ONLINE
T1001387,M116,C00159,2026-09-12 21:04:48,3635.85,INR,SUCCESS,POS
T1001388,M117,C02400,2026-09-12 16:00:13,12647.05,INR,REVERSED,ONLINE
T1001389,M105,C01048,2026-09-12 08:49:40,3479.85,INR,SUCCESS,POS
T1001390,M105,C02409,2026-09-12 14:01:58,3807.94,INR,SUCCESS,QR
T1001391,M118,C01449,2026-09-12 12:29:06,18959.53,INR,SUCCESS,POS
T1001392,M119,C01574,2026-09-12 12:20:22,78493.34,INR,SUCCESS,ONLINE
T1001393,M108,C00358,2026-09-12 19:08:28,9209.49,INR,SUCCESS,POS
T1001394,M117,C00484,2026-09-12 11:45:00,16527.13,INR,SUCCESS,ONLINE
T1001395,M107,C01709,2026-09-12 13:45:09,2055.18,INR,SUCCESS,ONLINE
T1001396,M121,C02926,2026-09-12 18:19:09,83569.24,INR,SUCCESS,QR
T1001397,M105,C01974,2026-09-12 13:13:55,3782.32,INR,SUCCESS,ONLINE
T1001398,M111,C02749,2026-09-12 17:43:44,1764.82,INR,SUCCESS,POS
T1001399,M114,C02675,2026-09-12 22:22:01,12852.43, inr ,SUCCESS,QR
T1001400,M117,C00005,2026-09-12 06:42:15,15891.87,INR,SUCCESS,ONLINE
T1001401,M120,C01207,2026-09-12 11:26:52,3368.49,INR,SUCCESS,POS
T1001402,M112,C00367,2026-09-12 13:34:34,20870.24,INR,SUCCESS,POS
T1001403,M108,C01017,2026-09-12 19:22:41,10833.91,INR,SUCCESS,ONLINE
T1001404,M116,C02322,2026-09-12 10:13:26,623.26,INR,SUCCESS,ONLINE
T1001405,M108,C02538,2026-09-12 12:05:56,9754.03,INR,SUCCESS,ONLINE
T1001406,M108,C00840,2026-09-12 17:27:36,19577.59,INR,SUCCESS,POS
T1001407,M100,C00644,2026-09-12 14:23:30,3914.47,INR,SUCCESS,POS
T1001408,M104,C02022,2026-09-12 21:02:40,1722.49,INR,SUCCESS,POS
T1001409,M117,C02202,2026-09-12 23:07:38,6772.00,INR,SUCCESS,ONLINE
T1001410,M114,C00285,2026-09-12 14:45:14,6660.60,INR,SUCCESS,ONLINE
T1001411,M109,C02424,2026-09-12 19:13:19,13901.43,INR,SUCCESS,POS
T1001412,M112,C01733,2026-09-12 17:06:25,19179.76,INR,REVERSED,ONLINE
T1001413,M101,C00579,2026-09-12 19:39:06,54138.99,INR,SUCCESS,POS
T1001414,M121,C00384,2026-09-12 12:13:42,87018.01,INR,SUCCESS,POS
T1001415,M109,C02903,2026-09-12 16:45:30,31522.70,INR,SUCCESS,POS
T1001416,M105,C02918,2026-09-12 11:53:51,3474.22,INR,SUCCESS,POS
T1001417,M117,C01008,2026-09-12 12:45:52,18287.45,INR,SUCCESS,QR
T1001418,M111,C02732,2026-09-12 15:30:04,2462.83,INR,SUCCESS,QR
T1001419,M102,C01374,2026-09-12 18:52:41,1477.46,INR,REVERSED,ONLINE
T1001420,M115,C00292,2026-09-12 16:43:05,5507.52,INR,SUCCESS,QR
T1001421,M104,C00923,2026-09-12 10:58:32,4438.63,INR,SUCCESS,ONLINE
T1001422,M101,C01760,2026-09-12 06:09:26,19370.04,INR,SUCCESS,ONLINE
T1001423,M113,C01269,2026-09-12 13:54:51,1949.86,INR,FAILED,POS
T1001424,M117,C02382,2026-09-12 20:33:55,11027.58,INR,SUCCESS,ONLINE
T1001425,M108,C00678,2026-09-12 20:54:05,12053.17,INR,SUCCESS,QR
T1001426,M108,C00953,2026-09-12 10:19:01,10792.03,INR,REVERSED,POS
T1001427,M118,C00022,2026-09-12 17:52:20,46591.87,INR,SUCCESS,POS
T1001428,M117,C02838,2026-09-12 11:46:47,4803.67,INR,SUCCESS,QR
T1001429,M112,C02722,2026-09-12 15:08:51,67382.73,INR,REVERSED,POS
T1001430,M112,C01730,2026-09-12 21:40:43,48225.46,INR,SUCCESS,POS
T1001431,M102,C00915,2026-09-12 10:32:07,667.55,INR,SUCCESS,POS
T1001432,M122,C01119,2026-09-12 14:48:04,1545.88,INR,SUCCESS,POS
T1001433,M124,C00009,2026-09-12 19:13:03,2591.00,INR,SUCCESS,QR
T1001434,M104,C02370,2026-09-12 09:03:16,2268.53,INR,SUCCESS,QR
T1001435,M114,C02335,2026-09-12 10:21:46,13690.60,INR,SUCCESS,ONLINE
T1001436,M102,C02656,2026-09-12 20:32:20,268.34,INR,SUCCESS,QR
T1001437,M101,C00395,2026-09-12 09:54:40,59881.93,INR,SUCCESS,ONLINE
T1001438,M102,C00381,2026-09-12 13:26:10,405.16,INR,SUCCESS,POS
T1001439,M111,C00190,2026-09-12 17:20:29,1547.70,INR,SUCCESS,QR
T1001440,M100,C01077,2026-09-12 14:14:27,1893.19,INR,SUCCESS,POS
T1001441,M109,C02745,2026-09-12 14:03:48,11372.62,INR,SUCCESS,ONLINE
T1001442,M117,C02933,2026-09-12 17:03:48,8390.24,INR,SUCCESS,ONLINE
T1001443,M124,C02786,2026-09-12 19:03:01,7617.91,INR,SUCCESS,ONLINE
T1001444,M118,C00325,2026-09-12 20:17:55,30575.05,INR,SUCCESS,QR
T1001445,M111,C02767,2026-09-12 10:11:40,350.10,INR,SUCCESS,ONLINE
T1001446,M113,C00101,2026-09-12 10:35:29,2499.75,INR,FAILED,QR
T1001447,M100,C01350,2026-09-12 10:02:12,3564.29,INR,SUCCESS,ONLINE
T1001448,M100,C02944,2026-09-12 13:24:47,2907.72,INR,SUCCESS,ONLINE
T1001449,M109,C00264,2026-09-12 17:47:18,34861.34,INR,SUCCESS,ONLINE
T1001450,M102,C00581,2026-09-12 13:09:12,2813.31,INR,SUCCESS,POS
T1001451,M100,C02053,2026-09-12 11:07:52,1365.89,INR,SUCCESS,ONLINE
T1001452,M113,C02689,2026-09-12 08:35:33,884.73,INR,SUCCESS,QR
T1001453,M100,C00248,2026-09-12 09:09:08,1708.93,INR,FAILED,ONLINE
T1001454,M109,C00128,2026-09-12 20:49:15,53632.00,INR,SUCCESS,ONLINE
T1001455,M117,C02984,2026-09-12 07:17:30,17113.07,INR,SUCCESS,POS
T1001456,M117,C01772,2026-09-12 22:49:31,9858.45,INR,SUCCESS,QR
T1001457,M117,C01705,2026-09-12 09:54:21,4906.69,INR,SUCCESS,POS
T1001458,M114,C02099,2026-09-12 13:58:51,14047.77,INR,SUCCESS,ONLINE
T1001459,M115,C01718,2026-09-12 08:05:53,943.10,INR,SUCCESS,ONLINE
T1001460,M115,C02874,2026-09-12 09:40:30,5415.86,INR,SUCCESS,QR
T1001461,M102,C01032,2026-09-12 20:10:44,2400.59,INR,SUCCESS,QR
T1001462,M116,C01654,2026-09-12 09:57:57,3198.51,INR,SUCCESS,POS
T1001463,M101,C00160,2026-09-12 15:52:26,67077.62,INR,SUCCESS,POS
T1001464,M124,C02548,2026-09-12 12:53:33,11971.97,INR,SUCCESS,POS
T1001465,M112,C02423,2026-09-12 14:57:03,70580.23,INR,SUCCESS,POS
T1001466,M122,C00810,2026-09-12 15:41:20,1816.40,INR,SUCCESS,POS
T1001467,M106,C00011,2026-09-12 18:45:58,638.51,INR,SUCCESS,POS
T1001468,M113,C01799,2026-09-12 17:37:27,1999.60,INR,SUCCESS,POS
T1001469,M115,C01687,2026-09-12 20:11:22,3924.70,INR,SUCCESS,ONLINE
T1001470,M124,C02541,2026-09-12 06:27:31,4779.96,INR,SUCCESS,QR
T1001471,M110,C01166,2026-09-12 20:11:26,54106.03,INR,SUCCESS,ONLINE
T1001472,M102,C00638,2026-09-12 10:15:58,1008.80,INR,FAILED,POS
T1001473,M102,C00890,2026-09-12 12:18:34,1858.51,INR,SUCCESS,QR
T1001474,M105,C02265,2026-09-12 13:44:58,614.82,INR,SUCCESS,QR
T1001475,M117,C01303,2026-09-12 10:58:20,1445.71,INR,SUCCESS,ONLINE
T1001476,M121,C00041,2026-09-12 21:18:38,24122.33,INR,SUCCESS,ONLINE
T1001477,M108,C01115,2026-09-12 10:47:36,2361.43,INR,SUCCESS,POS
T1001478,M122,C02590,2026-09-12 12:36:49,2686.62,INR,SUCCESS,QR
T1001479,M115,C00294,2026-09-12 20:22:18,1386.87,INR,SUCCESS,POS
T1001480,M100,C02613,2026-09-12 21:43:11,1627.44,INR,SUCCESS,ONLINE
T1001481,M111,C00158,2026-09-12 10:56:14,893.75,INR,SUCCESS,POS
T1001482,M102,C01222,2026-09-12 19:23:40,1980.98,INR,SUCCESS,ONLINE
T1001483,M112,C01050,2026-09-12 10:58:05,78863.13,INR,SUCCESS,QR
T1001484,M104,C00445,2026-09-12 22:04:17,3298.01,INR,SUCCESS,ONLINE
T1001485,M115,C01251,2026-09-12 10:25:04,4506.40,INR,SUCCESS,POS
T1001486,M121,C00035,2026-09-12 07:34:37,65321.58,INR,SUCCESS,QR
T1001487,M105,C02917,2026-09-12 16:55:46,4285.23,INR,SUCCESS,POS
T1001488,M109,C02869,2026-09-13 13:03:57,48862.31,INR,SUCCESS,POS
T1001489,M117,C02490,2026-09-13 13:38:40,13366.74,INR,SUCCESS,POS
T1001490,M100,C01461,2026-09-13 22:14:49,3962.26,INR,SUCCESS,ONLINE
T1001491,M113,C01843,2026-09-13 19:43:55,1195.13,INR,SUCCESS,ONLINE
T1001492,M108,C02892,2026-09-13 09:57:10,18314.95,INR,FAILED,POS
T1001493,M115,C02441,2026-09-13 17:35:15,3212.26,INR,SUCCESS,POS
T1001494,M103,C02862,2026-09-13 21:10:05,2060.05,INR,SUCCESS,POS
T1001495,M105,C02148,2026-09-13 11:39:14,2133.43,INR,SUCCESS,POS
T1001496,M117,C02196,2026-09-13 14:27:30,12292.26,INR,SUCCESS,ONLINE
T1001497,M112,C01166,2026-09-13 09:18:38,20645.11,INR,SUCCESS,POS
T1001498,M118,C02896,2026-09-13 09:58:24,15380.41,INR,SUCCESS,QR
T1001499,M103,C00550,2026-09-13 19:43:48,11604.56,INR,SUCCESS,QR
T1001500,M116,C01322,2026-09-13 20:51:00,361.30,INR,SUCCESS,POS
T1001501,M122,C01765,2026-09-13 23:39:12,2992.27,INR,SUCCESS,QR
T1001502,M102,C01640,2026-09-13 11:16:00,2221.19,INR,SUCCESS,POS
T1001503,M100,C02535,2026-09-13 18:41:38,773.44,INR,SUCCESS,ONLINE
T1001504,M112,C02134,2026-09-13 19:56:48,83901.66,INR,SUCCESS,ONLINE
T1001505,M105,C01799,2026-09-13 18:17:07,692.84,INR,SUCCESS,POS
T1001506,M103,C00476,2026-09-13 17:10:40,6778.86,INR,SUCCESS,ONLINE
T1001507,M106,C01431,2026-09-13 11:11:37,2499.29,INR,SUCCESS,POS
T1001508,M115,C00204,2026-09-13 11:10:29,650.64,INR,SUCCESS,QR
T1001509,M121,C00212,2026-09-13 20:38:07,81785.08,INR,FAILED,POS
T1001510,M105,C00471,2026-09-13 20:29:27,1671.54,INR,SUCCESS,ONLINE
T1001511,M114,C02100,2026-09-13 19:40:55,12263.91,INR,SUCCESS,POS
T1001512,M115,C02071,2026-09-13 12:52:23,1231.76,INR,SUCCESS,POS
T1001513,M120,C00180,2026-09-13 20:38:39,245.14,INR,SUCCESS,POS
T1001514,M105,C02573,2026-09-13 18:25:06,4931.52,INR,SUCCESS,QR
T1001515,M101,C02181,2026-09-13 21:54:18,35033.75,INR,SUCCESS,POS
T1001516,M116,C01086,2026-09-13 14:12:53,657.38,INR,SUCCESS,POS
T1001517,M122,C02048,2026-09-13 18:24:58,1063.14,INR,SUCCESS,POS
T1001518,M103,C01905,2026-09-13 18:24:44,1493.31,INR,SUCCESS,ONLINE
T1001519,M113,C02204,2026-09-13 11:10:20,2150.96,INR,SUCCESS,ONLINE
T1001520,M104,C02289,2026-09-13 11:26:40,1386.28,INR,FAILED,QR
T1001521,M106,C02170,2026-09-13 12:05:07,2318.21,INR,SUCCESS,ONLINE
T1001522,M122,C00821,2026-09-13 22:14:36,849.16,INR,SUCCESS,QR
T1001523,M105,C02940,2026-09-13 16:24:35,3396.95,INR,SUCCESS,POS
T1001524,M124,C01685,2026-09-13 14:40:23,3436.17,INR,SUCCESS,QR
T1001525,M103,C00548,2026-09-13 17:24:10,4518.21,INR,SUCCESS,ONLINE
T1001526,M107,C01100,2026-09-13 14:12:43,11924.67,INR,SUCCESS,POS
T1001527,M111,C02671,2026-09-13 18:02:14,1769.55,INR,FAILED,ONLINE
